country_code,country_name,series_code,series_name,scale,decimals,year,value,rank
LMY,Low & middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,92.8920021843,152.0
LSO,Lesotho,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,93.3,153.0
LTU,Lithuania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,16.9,56.0
LUX,Luxembourg,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,6.7,11.0
LVA,Latvia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,22.9,69.0
MAR,Morocco,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,72.2,140.0
MCO,Monaco,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,6.5,8.0
MDA,Moldova,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,32.5,86.0
MDG,Madagascar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,135.8,179.0
MDV,Maldives,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,81.5,144.0
MEX,Mexico,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,40.3,100.0
MHL,Marshall Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,44.8,108.0
MIC,Middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,79.0032494859,143.0
MKD,"Macedonia, FYR",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,26.7,78.0
MLI,Mali,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,237.5,207.0
MLT,Malta,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,9.5,30.0
MMR,Myanmar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,101.2,156.0
MNA,Middle East & North Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,62.6837143917,129.0
MNE,Montenegro,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,15.5,50.0
MNG,Mongolia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,87.9,149.0
MOZ,Mozambique,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,199.3,199.0
MRT,Mauritania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,119.3,172.0
MUS,Mauritius,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,21.9,67.0
MWI,Malawi,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,209.3,203.0
MYS,Malaysia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,14.5,44.0
NAM,Namibia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,68.7,134.0
NER,Niger,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,276.2,209.0
NGA,Nigeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,210.8,204.0
NIC,Nicaragua,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,56.5,125.0
NIU,Niue,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,14.9,47.0
NLD,Netherlands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,7.2,16.0
NOR,Norway,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,6.2,7.0
NPL,Nepal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,115.7,166.0
NRU,Nauru,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,40.0,99.0
NZL,New Zealand,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,9.1,27.0
OMN,Oman,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,35.6,93.0
PAK,Pakistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,117.2,170.0
PAN,Panama,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,29.9,83.0
PER,Peru,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,63.0,132.0
PHL,Philippines,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,49.7,115.0
PLW,Palau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,29.0,80.0
PNG,Papua New Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,82.8,145.0
POL,Poland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,14.7,45.0
PRK,"Korea, Dem. Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,71.3,138.0
PRT,Portugal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,10.7,37.0
PRY,Paraguay,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,44.4,106.0
QAT,Qatar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,16.8,54.0
ROM,Romania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,33.1,87.0
RUS,Russian Federation,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,26.1,76.0
RWA,Rwanda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,289.1,210.0
SAS,South Asia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,107.2394734802,160.0
SAU,Saudi Arabia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,35.0,92.0
SDN,Sudan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,120.0,175.0
SEN,Senegal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,134.4,178.0
SGP,Singapore,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,5.5,4.0
SID,Small island developing states,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,73.3309361005,141.0
SLB,Solomon Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,40.4,101.0
SLE,Sierra Leone,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,274.9,208.0
SLV,El Salvador,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,50.6,117.0
SMR,San Marino,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,9.4,29.0
SOM,Somalia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,180.0,195.0
SRB,Serbia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,20.7,64.0
SSA,Sub-Saharan Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,171.3183998562,191.0
STP,Sao Tome and Principe,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,91.0,151.0
SUR,Suriname,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,46.8,112.0
SVK,Slovak Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,15.0,49.0
SVN,Slovenia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,7.8,21.0
SWE,Sweden,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,5.2,1.0
SWZ,Swaziland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,95.7,154.0
SYC,Seychelles,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,14.8,46.0
SYR,Syrian Arab Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,29.8,82.0
TCD,Chad,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,199.9,201.0
TGO,Togo,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,136.8,180.0
THA,Thailand,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,23.1,71.0
TJK,Tajikistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,112.8,164.0
TKM,Turkmenistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,87.6,148.0
TMP,Timor-Leste,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,143.0,181.0
TON,Tonga,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,22.4,68.0
TTO,Trinidad and Tobago,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,34.6,89.0
TUN,Tunisia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,39.2,98.0
TUR,Turkey,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,67.2,133.0
TUV,Tuvalu,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,51.2,119.0
TZA,Tanzania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,155.2,185.0
UGA,Uganda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,169.6,190.0
UKR,Ukraine,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,19.8,63.0
UMC,Upper middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,43.6927269393,104.0
URY,Uruguay,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,20.9,65.0
USA,United States,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,9.8,32.0
UZB,Uzbekistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,71.2,137.0
VCT,St. Vincent and the Grenadines,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,23.3,72.0
VEN,"Venezuela, RB",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,29.6,81.0
VNM,Vietnam,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,44.4,107.0
VUT,Vanuatu,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,31.2,84.0
WBG,West Bank and Gaza,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,38.4,97.0
WLD,World,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,85.0869005655,147.0
WSM,Samoa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,25.2,75.0
YEM,"Yemen, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,116.2,167.0
ZAF,South Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,58.9,127.0
ZAR,"Congo, Dem. Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,181.4,197.0
ZMB,Zambia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,180.7,196.0
ZWE,Zimbabwe,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1994,99.7,155.0
ADO,Andorra,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,6.3,9.0
AFG,Afghanistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,158.9,187.0
AGO,Angola,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,221.5,206.0
ALB,Albania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,35.1,96.0
ARE,United Arab Emirates,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,16.3,55.0
ARG,Argentina,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,22.7,71.0
ARM,Armenia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,43.4,109.0
ATG,Antigua and Barbuda,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,19.7,65.0
AUS,Australia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,7.1,18.0
AUT,Austria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,6.9,15.0
AZE,Azerbaijan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,81.7,146.0
BDI,Burundi,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,175.8,193.0
BEL,Belgium,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,7.6,24.0
BEN,Benin,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,159.8,188.0
BFA,Burkina Faso,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,198.3,201.0
BGD,Bangladesh,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,113.9,168.0
BGR,Bulgaria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,22.9,73.0
BHR,Bahrain,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,14.0,45.0
BHS,"Bahamas, The",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,17.7,59.0
BIH,Bosnia and Herzegovina,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,13.3,40.0
BLR,Belarus,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,16.8,57.0
BLZ,Belize,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,34.5,94.0
BOL,Bolivia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,101.1,157.0
BRA,Brazil,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,48.1,117.0
BRB,Barbados,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,16.5,56.0
BRN,Brunei Darussalam,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,10.4,38.0
BTN,Bhutan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,111.4,165.0
BWA,Botswana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,76.1,142.0
CAF,Central African Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,175.9,194.0
CAN,Canada,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,7.0,17.0
CHE,Switzerland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,6.4,10.0
CHL,Chile,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,13.6,41.0
CHN,China,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,42.5,105.0
CIV,Cote d'Ivoire,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,154.2,185.0
CMR,Cameroon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,147.1,183.0
COG,"Congo, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,110.0,162.0
COK,Cook Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,16.1,53.0
COL,Colombia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,31.6,86.0
COM,Comoros,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,114.6,171.0
CPV,Cape Verde,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,52.2,123.0
CRI,Costa Rica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,15.2,50.0
CUB,Cuba,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,10.6,39.0
CYP,Cyprus,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,9.0,30.0
CZE,Czech Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,10.1,36.0
DEU,Germany,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,6.5,12.0
DJI,Djibouti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,114.2,169.0
DMA,Dominica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,16.8,58.0
DNK,Denmark,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,6.6,13.0
DOM,Dominican Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,50.1,120.0
DZA,Algeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,57.1,126.0
EAP,East Asia & Pacific,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,48.8407032694,118.0
ECA,Europe & Central Asia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,47.2644909604,114.0
ECU,Ecuador,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,41.2,103.0
EGY,"Egypt, Arab Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,67.3,135.0
EMU,Euro area,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,7.4174595176,22.0
ERI,Eritrea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,114.7,173.0
ESP,Spain,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,8.3,26.0
EST,Estonia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,18.3,61.0
ETH,Ethiopia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,161.3,189.0
FIN,Finland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,5.2,3.0
FJI,Fiji,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,25.8,77.0
FRA,France,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,6.6,14.0
FSM,"Micronesia, Fed. Sts.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,52.4,124.0
GAB,Gabon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,89.4,150.0
GBR,United Kingdom,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,7.3,19.0
GEO,Georgia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,40.6,102.0
GHA,Ghana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,110.9,163.0
GIN,Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,202.5,202.0
GMB,"Gambia, The",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,144.9,182.0
GNB,Guinea-Bissau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,192.6,198.0
GNQ,Equatorial Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,170.2,192.0
GRC,Greece,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,10.1,37.0
GRD,Grenada,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,17.9,60.0
GTM,Guatemala,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,60.0,129.0
GUY,Guyana,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,57.1,127.0
HIC,High income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,9.7891941713,33.0
HND,Honduras,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,46.9,113.0
HRV,Croatia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,10.0,34.0
HTI,Haiti,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,128.8,177.0
HUN,Hungary,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,14.1,46.0
IDN,Indonesia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,66.6,134.0
IND,India,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,99.5,156.0
IRL,Ireland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,7.4,21.0
IRN,"Iran, Islamic Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,51.7,122.0
IRQ,Iraq,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,44.8,111.0
ISL,Iceland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,5.0,2.0
ISR,Israel,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,8.7,27.0
ITA,Italy,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,7.5,23.0
JAM,Jamaica,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,33.8,92.0
JOR,Jordan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,33.7,90.0
JPN,Japan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,5.6,5.0
KAZ,Kazakhstan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,50.2,121.0
KEN,Kenya,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,114.2,170.0
KGZ,Kyrgyz Republic,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,60.8,131.0
KHM,Cambodia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,120.5,176.0
KIR,Kiribati,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,75.6,140.0
KNA,St. Kitts and Nevis,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,22.9,74.0
KOR,"Korea, Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,6.1,7.0
KWT,Kuwait,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,13.6,42.0
LAC,Latin America & Caribbean,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,44.2280647329,110.0
LAO,Lao PDR,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,112.8,166.0
LBN,Lebanon,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,33.7,91.0
LBR,Liberia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,210.7,205.0
LBY,Libya,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,34.7,95.0
LCA,St. Lucia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,19.4,63.0
LIC,Low income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,152.7917591929,184.0
LIE,Liechtenstein,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,8.0,25.0
LKA,Sri Lanka,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,26.7,79.0
LMC,Lower middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,101.7274672578,158.0
LMY,Low & middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,91.1153189093,152.0
LSO,Lesotho,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,99.4,155.0
LTU,Lithuania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,16.1,54.0
LUX,Luxembourg,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,6.4,11.0
LVA,Latvia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,22.5,70.0
MAR,Morocco,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,68.9,137.0
MCO,Monaco,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,6.1,8.0
MDA,Moldova,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,31.3,85.0
MDG,Madagascar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,129.4,178.0
MDV,Maldives,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,75.9,141.0
MEX,Mexico,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,38.3,99.0
MHL,Marshall Islands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,43.3,108.0
MIC,Middle income,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,77.2063691674,144.0
MKD,"Macedonia, FYR",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,24.3,75.0
MLI,Mali,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,233.3,207.0
MLT,Malta,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,9.2,31.0
MMR,Myanmar,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,98.6,154.0
MNA,Middle East & North Africa,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,60.1165162999,130.0
MNE,Montenegro,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,14.9,49.0
MNG,Mongolia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,83.3,147.0
MOZ,Mozambique,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,195.0,199.0
MRT,Mauritania,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,118.6,174.0
MUS,Mauritius,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,21.8,68.0
MWI,Malawi,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,205.1,203.0
MYS,Malaysia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,13.8,43.0
NAM,Namibia,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,68.8,136.0
NER,Niger,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,266.9,209.0
NGA,Nigeria,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,207.6,204.0
NIC,Nicaragua,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,53.6,125.0
NIU,Niue,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,15.8,51.0
NLD,Netherlands,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,6.9,16.0
NOR,Norway,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,5.8,6.0
NPL,Nepal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,109.7,161.0
NRU,Nauru,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,40.0,101.0
NZL,New Zealand,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,8.7,28.0
OMN,Oman,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,32.7,88.0
PAK,Pakistan,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,114.6,172.0
PAN,Panama,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,29.2,83.0
PER,Peru,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,58.8,128.0
PHL,Philippines,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,47.7,116.0
PLW,Palau,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,28.2,80.0
PNG,Papua New Guinea,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,81.2,145.0
POL,Poland,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,13.9,44.0
PRK,"Korea, Dem. Rep.",SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,76.2,143.0
PRT,Portugal,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,10.0,35.0
PRY,Paraguay,SH.DYN.MORT,"Under-five mortality rate (per 1,000)",0,0,1995,42.7,107.0
